order_id,corridor_km,dispatch_delay_days,tau,promised_days,actual_days,lateness_days,earliness_days,late_flag
order_00813,39.63914434732295,2.7655506105891288,0.9,13.048149421576031,11.297142872299066,0.0,1.7510065492769655,0
order_00820,15.882925939987501,2.8874736078488876,0.9,10.298083188100946,7.421722930917631,0.0,2.8763602571833156,0
order_00830,70.67122688469607,2.454762168952666,0.9,16.447297542367547,13.254330825858158,0.0,3.192966716509389,0
order_00833,109.00851560602716,0.6623802949360135,0.9,19.446884913745457,14.95696263173513,0.0,4.489922282010326,0
order_00834,39.314332605394966,1.3612613729754435,0.9,11.813956108518212,10.15491874606515,0.0,1.6590373624530628,0
order_00835,6.857333446228223,1.8757944829725912,0.9,8.50029869395792,4.569750862572901,0.0,3.9305478313850184,0
order_00839,35.01093145286734,3.4314807558530367,0.9,13.331126332026374,9.914289934343914,0.0,3.4168363976824594,0
order_00841,25.27760284481502,3.2017455790442613,0.9,12.51517161968669,11.685286604034102,0.0,0.8298850156525877,0
order_00842,15.539664386134692,0.737113579707747,0.9,7.514484399096357,6.683340994563875,0.0,0.8311434045324821,0
order_00845,43.83383075810216,1.748182004954667,0.9,13.527407961726748,11.30884914516009,0.0,2.2185588165666577,0
order_00846,82.25452247634067,1.6834187112137837,0.9,16.88056709143423,14.645174063489184,0.0,2.2353930279450456,0
order_00847,66.83318140822213,3.338846829194379,0.9,17.700994700301727,12.989166965494686,0.0,4.711827734807041,0
order_00848,30.501894287287353,3.7988739580284325,0.9,13.248057377830255,10.3111991259913,0.0,2.936858251838956,0
order_00849,23.861917992228413,6.298611808742391,0.9,15.623010383640915,14.280179898854968,0.0,1.3428304847859476,0
order_00852,29.698122615118944,2.4796176449214364,0.9,12.731083941075422,9.503670802507402,0.0,3.2274131385680196,0
order_00858,50.895632408884026,4.982003787876147,0.9,17.250760186835528,19.269830691170174,2.019070504334646,0.0,1
order_00863,63.954420515980175,1.378328328648799,0.9,15.516716437607652,13.240510495421006,0.0,2.276205942186646,0
order_00866,15.771881565391574,2.937525922765645,0.9,11.61164330777725,6.5597663437768245,0.0,5.051876964000425,0
order_00873,17.190857239253685,0.6508171687384245,0.9,8.202350902971325,3.456173614540459,0.0,4.746177288430866,0
order_00874,31.662190444704642,1.0235041006992902,0.9,10.518877182642141,8.140209029028217,0.0,2.3786681536139245,0
order_00877,44.894035188214794,5.5244399048850985,0.9,17.87570122933819,13.57007016469305,0.0,4.305631064645141,0
order_00880,122.8137660857658,1.7215971760150581,0.9,22.48579673467291,15.275702193717517,0.0,7.210094540955392,0
order_00881,34.420047011962204,2.8652497411366302,0.9,13.20432387687182,9.280328579550787,0.0,3.9239952973210332,0
order_00883,48.763700309111336,3.82037147286695,0.9,16.176368432107303,16.60840972826593,0.4320412961586264,0.0,1
order_00887,46.75653509297633,1.4549948325407411,0.9,12.843683452063825,12.715028601212728,0.0,0.12865485085109718,0
order_00893,7.039977345514412,1.97907670043008,0.9,8.058376418418497,0.8792836227212693,0.0,7.179092795697228,0
order_00894,34.35025047403872,1.8375248284696748,0.9,11.218096618329309,8.063942173890336,0.0,3.154154444438973,0
order_00897,29.94100344564275,1.9319077956214747,0.9,10.799156286864726,8.174385677629978,0.0,2.624770609234748,0
order_00899,18.63583854470684,3.2936268179993773,0.9,11.819992870054497,8.58363142933537,0.0,3.2363614407191275,0
order_00905,101.29788773965618,2.3100720513916984,0.9,20.67601454061826,23.027677531924326,2.351662991306064,0.0,1
order_00906,99.54995395051405,3.056011371503639,0.9,20.745887315618035,16.85213441591039,0.0,3.8937528997076463,0
order_00915,12.194419459890684,0.13698686476394875,0.9,6.9361483731210445,0.9981880705878328,0.0,5.937960302533211,0
order_00920,28.27609718605789,2.3483321161202504,0.9,11.793838275171831,13.133025241538622,1.3391869663667908,0.0,1
order_00921,13.699010195037065,3.394916861451196,0.9,11.273887765250741,10.526778911311043,0.0,0.7471088539396984,0
order_00930,5.107900158437124,1.3763469429435469,0.9,7.6495596111930775,4.632631849289683,0.0,3.0169277619033945,0
order_00934,13.0842070273764,0.11095278263207885,0.9,7.0117818305009365,5.8648823589037695,0.0,1.146899471597167,0
order_00940,32.266207140289694,2.036385415520938,0.9,11.812686568591523,13.274720564033002,1.4620339954414785,0.0,1
order_00942,88.04009914814523,1.218788379601147,0.9,17.591731494992622,14.304406941131884,0.0,3.2873245538607385,0
order_00946,24.519816230970605,4.636965985961167,0.9,13.584948282484774,12.816910779487579,0.0,0.7680375029971955,0
order_00948,31.712054296522652,1.01824875320807,0.9,10.446830483119548,9.124774957826007,0.0,1.3220555252935409,0
order_00950,78.88990973012638,0.3910669747584273,0.9,14.82136433960597,12.81982385577738,0.0,2.0015404838285917,0
order_00952,73.9610945526064,0.14264817713440486,0.9,14.497761576019476,12.336536549566055,0.0,2.1612250264534207,0
order_00955,15.38632190653612,0.4372114011965436,0.9,7.709308446047374,5.325724447709062,0.0,2.3835839983383122,0
order_00958,2.822101301437252,3.4075834446267157,0.9,9.95973288118972,7.176070300813497,0.0,2.7836625803762223,0
order_00959,95.49222626038858,3.4265898366161025,0.9,21.98540390482043,21.503784810997,0.0,0.48161909382342927,0
order_00960,43.487197227832795,2.191875059959131,0.9,12.787375381166473,9.330019501704742,0.0,3.4573558794617316,0
order_00964,11.487901242371807,0.18712197974595454,0.9,6.985102488848842,6.689707040776604,0.0,0.29539544807223805,0
order_00966,88.98513171106971,0.6211167868674923,0.9,16.945308600839073,12.309783260386096,0.0,4.635525340452977,0
order_00967,106.84260611082345,2.1560063803947,0.9,21.086291258662406,19.408575916017597,0.0,1.6777153426448095,0
order_00972,10.067206063870525,0.79495515380326,0.9,6.91891893408588,4.9796252170305,0.0,1.9392937170553806,0
order_00978,109.69192242955684,1.7959952130051215,0.9,20.379838272005223,21.0643232848183,0.6844850128130773,0.0,1
order_00985,69.60314391951762,0.6860181128707573,0.9,14.657534040865224,8.869056062070356,0.0,5.788477978794868,0
order_00997,6.730140191799599,2.4942573933903645,0.9,9.344700723074236,3.7792072396436027,0.0,5.565493483430634,0
order_01000,45.354480606862126,2.7710060286216853,0.9,14.350062052369992,9.879148196851013,0.0,4.47091385551898,0
order_01001,35.97918725455952,2.954307782047416,0.9,14.104501197759701,12.007663877053297,0.0,2.0968373207064044,0
order_01003,26.473499669600006,2.6518505107960384,0.9,11.888898796865037,5.9254388000330405,0.0,5.963459996831997,0
order_01007,48.85263188415115,2.823189582268999,0.9,14.844436469347997,8.479329154004652,0.0,6.365107315343344,0
order_01008,32.61083552597368,0.9245066040069002,0.9,10.437239055483076,4.8167475873380114,0.0,5.620491468145064,0
order_01009,12.853552795763324,2.8912213764423034,0.9,10.599738805367888,9.002538388621232,0.0,1.5972004167466558,0
order_01011,2.0636580541183376,1.4915104702374302,0.9,7.424061010563509,3.5735016965722437,0.0,3.8505593139912655,0
order_01012,48.71608861515887,3.774731723340541,0.9,16.70829752414152,12.478357626347645,0.0,4.2299398977938765,0
order_01014,65.12593784474545,2.9036650479619404,0.9,16.3414107460653,13.813054387193105,0.0,2.5283563588721947,0
order_01017,90.34987485846315,1.5642090537422326,0.9,18.386070838506384,18.84446389230066,0.45839305379427486,0.0,1
order_01026,85.42954355896276,0.6784177869731336,0.9,15.987556454042851,9.163132809359697,0.0,6.824423644683154,0
order_01027,57.90015348999955,4.162326545170512,0.9,17.729783536294335,14.541790334295708,0.0,3.1879932019986263,0
order_01028,34.2384577514591,0.7514598978184998,0.9,11.083064844603228,6.96346167240352,0.0,4.119603172199708,0
order_01031,48.10731337588997,2.3433911410068933,0.9,14.213002729877026,12.32323141192853,0.0,1.8897713179484956,0
order_01032,85.42656570602901,0.7029295156875881,0.9,16.685829580526427,16.85397111407369,0.16814153354726358,0.0,1
order_01034,39.12290405942986,1.2603000693776512,0.9,12.329208014441924,7.520468831143372,0.0,4.808739183298552,0
order_01038,36.03714540061106,3.6148207436993705,0.9,13.690388353239369,8.976144695937045,0.0,4.714243657302324,0
order_01043,34.61879490088757,4.892179729153504,0.9,15.145493966411165,16.79220554537818,1.6467115789670164,0.0,1
order_01049,24.438562380992963,0.48866662030174296,0.9,8.286108167798863,4.602000340300688,0.0,3.684107827498175,0
order_01052,35.6898265357635,3.511383270722674,0.9,14.111972054181944,8.171061244501509,0.0,5.940910809680435,0
order_01053,15.55395580481955,2.439259559212612,0.9,10.282335809930881,7.5882581941180325,0.0,2.6940776158128488,0
order_01055,26.973810130205184,6.5683560580842055,0.9,17.6108506231526,16.383176138073676,0.0,1.227674485078925,0
order_01056,19.871964606449893,1.6483662989130152,0.9,9.206155743694543,5.196728973002607,0.0,4.009426770691936,0
order_01064,18.794204255238224,3.827306627887936,0.9,11.85239458853874,9.130469985973665,0.0,2.7219246025650747,0
order_01070,14.659524883905437,3.0360036661730163,0.9,11.60115099127723,12.279483829778334,0.6783328385011043,0.0,1
order_01071,17.653077597416615,3.198213989654159,0.9,11.506703735386766,11.004894519856162,0.0,0.5018092155306046,0
order_01072,11.998243034015664,1.6203300212277727,0.9,8.20741237062352,6.5054688335901005,0.0,1.7019435370334186,0
order_01074,11.256952169029823,2.493881880788453,0.9,9.826430342717412,9.559536121219937,0.0,0.2668942214974752,0
order_01076,17.907582412754998,1.082150320855287,0.9,8.244000386507162,6.40272131959717,0.0,1.8412790669099923,0
order_01081,18.49165659544156,1.9360240213863555,0.9,10.071473777444174,9.887952235345129,0.0,0.18352154209904548,0
order_01082,81.8894260013875,3.0422152352670535,0.9,19.164261619840325,13.434681474850212,0.0,5.729580144990113,0
order_01092,20.082317000476774,1.515603722794524,0.9,9.658557388688761,3.4543445182875776,0.0,6.204212870401184,0
order_01099,39.2959808539496,0.4472784951190911,0.9,10.050481974469866,9.706250615724468,0.0,0.34423135874539845,0
order_01103,40.37639461820612,1.4031110829577662,0.9,12.664594492941562,13.552795509230119,0.8882010162885567,0.0,1
order_01104,45.57769384387002,0.6678785575864834,0.9,11.100024668651717,7.722144633007515,0.0,3.3778800356442016,0
order_01106,53.43710632972077,3.1595177884138566,0.9,15.238005211610277,5.804004124308313,0.0,9.434001087301965,0
order_01107,7.894690037053769,1.1692363174308207,0.9,7.13040088594665,3.3053654401403154,0.0,3.8250354458063347,0
order_01108,110.61056439426136,1.692010074525071,0.9,20.359616550232538,16.567599989043686,0.0,3.792016561188852,0
order_01109,2.051064573756996,1.8030384162949746,0.9,7.2237644576841005,5.497279158330747,0.0,1.726485299353353,0
order_01110,42.981050194451726,2.089055989336483,0.9,12.594381017823924,7.640115548605857,0.0,4.9542654692180665,0
order_01114,20.586386163996625,1.5592348572355839,0.9,9.847280532772508,6.205559766588574,0.0,3.6417207661839344,0
order_01122,28.0052482642299,0.44851531135829514,0.9,9.934468680847754,7.520115463491537,0.0,2.4143532173562168,0
order_01124,49.29957412070248,4.6265174109359855,0.9,17.865650850955525,18.747773730307966,0.8821228793524405,0.0,1
order_01126,36.82231467974972,1.6603984317379878,0.9,11.962000756617408,7.11093400387397,0.0,4.851066752743439,0
order_01130,73.01468434220689,0.741881254941989,0.9,15.813392742002339,17.97362192229635,2.16022918029401,0.0,1
order_01135,11.736187521510393,0.5413125392192302,0.9,8.06298784498011,4.238208805700631,0.0,3.8247790392794796,0
order_01136,25.99313178064362,3.9904984442352385,0.9,13.536865467273751,13.844743858445366,0.30787839117161475,0.0,1
order_01139,27.013305178231143,2.3969086244481406,0.9,11.033939055599244,7.071798375536798,0.0,3.962140680062446,0
order_01145,20.780254741530886,3.2888184821429594,0.9,12.67207700378826,11.277921638006523,0.0,1.394155365781737,0
order_01149,32.82526493698952,0.9724180814415458,0.9,11.191935922988046,10.66064035461146,0.0,0.5312955683765868,0
order_01155,53.65969080374694,2.8277391917359114,0.9,15.509611058964877,8.154300725297245,0.0,7.3553103336676315,0
order_01156,66.90824782669391,4.219987150980968,0.9,18.833591538351655,16.20721224374595,0.0,2.626379294605705,0
order_01157,29.114934645464757,2.194104619788095,0.9,11.032413261353565,7.337043710794833,0.0,3.6953695505587314,0
order_01159,84.41344771433106,4.309458936173962,0.9,21.088643925150777,17.026166457584328,0.0,4.062477467566449,0
order_01162,2.800913137439916,2.45162294655004,0.9,8.809778127412255,7.436053249477485,0.0,1.3737248779347695,0
order_01165,34.24893250578613,1.0236614339660852,0.9,11.431391152738144,11.721152152713127,0.28976099997498395,0.0,1
order_01167,54.448266520774865,0.8488721275163135,0.9,13.083088146181394,14.261289459319402,1.1782013131380076,0.0,1
order_01169,103.5378729717811,0.26579163148142176,0.9,17.676221647549248,14.190913663203188,0.0,3.4853079843460595,0
order_01176,43.0582318318633,1.7155558921940577,0.9,12.795010210072133,9.621322992187702,0.0,3.1736872178844315,0
order_01179,31.196979987517935,1.4116396086483038,0.9,11.552776407060747,8.853570465129286,0.0,2.699205941931462,0
order_01182,57.176733685303056,3.1839893818360996,0.9,15.726581895533956,14.538788784573189,0.0,1.187793110960767,0
order_01184,95.54062279333537,2.373807084836518,0.9,19.385743665972676,14.008103820224685,0.0,5.377639845747991,0
order_01189,20.015970857339074,2.636123074314158,0.9,10.48311566123209,7.735465188931302,0.0,2.747650472300787,0
order_01190,22.41647402312394,1.1875391952620458,0.9,9.597214184289797,8.508180133119291,0.0,1.089034051170506,0
order_01195,42.265091009576004,2.2292675489843377,0.9,13.281520014742487,6.887654650769801,0.0,6.393865363972686,0
order_01197,7.242790987259893,2.154083596377122,0.9,8.306307839021049,3.1641080735563225,0.0,5.142199765464726,0
